Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
30;;;Octubre;;12.552;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;13.403;TUERCAS-PERNOS-GOLILLAS CF09;;;2.788;;;;;;-2.788;
31;;;Octubre;;12.815;;Traspaso;;0;ROST OFF;;;3.821;;;;;;-6.609;
31;;;Octubre;;12.815;;Traspaso;;0;BOLSA DE PAÑOS;;;1.565;;;;;;-8.174;
31;;;Octubre;;12.815;;Traspaso;;0;FILTRO KOMATSU 6742-01-4540;;;45.785;;;;;;-53.959;
31;;;Octubre;;12.815;;Traspaso;;0;LIMPIADOR DE FRENO DE 500ML;;;4.766;;;;;;-58.725;
31;;;Octubre;;12.815;;Traspaso;;0;FILTRO KOMATSU AIRE 600-185-5100;;;92.252;;;;;;-150.977;
31;;;Octubre;;12.815;;Traspaso;;0;FILTRO KOMATSU CABINA INTERIOR 426-07-32442;;;50.278;;;;;;-201.255;
31;;;Octubre;;12.815;;Traspaso;;0;ACEITE 15W40 RIMULA R4;;;16.755;;;;;;-218.010;
31;;;Octubre;;12.815;;Traspaso;;0;ACEITE 15W40 RIMULA R4;;;100.530;;;;;;-318.540;
31;;;Octubre;;12.815;;Traspaso;;0;PLUMILLA PARA PARABRISA 18;;;7.186;;;;;;-325.726;
31;;;Octubre;;12.815;;Traspaso;;0;ROST OFF;;;3.821;;;;;;-329.547;
31;;;Octubre;;12.815;;Traspaso;;0;FILTRO KOMATSU COMBUSTIBLE 6754-79-6140;;;21.807;;;;;;-351.354;
31;;;Octubre;;12.815;;Traspaso;;0;AMPOLLETA GLOBO CHICO 24 V UN CONTACTO P/I;;;681;;;;;;-352.035;
31;;;Octubre;;12.815;;Traspaso;;0;AMPOLLETA GLOBO GRANDE 24 V UN CONTACTO P/I;;;1.270;;;;;;-353.305;
31;;;Octubre;;12.815;;Traspaso;;0;HEMBRA JIC 90° X 3/4;;;2.778;;;;;;-356.083;
31;;;Octubre;;12.815;;Traspaso;;0;REFRIGERANTE TAMBOR;;;76.500;;;;;;-432.583;
31;;;Octubre;;12.815;;Traspaso;;0;TUBO DISTANCIADOR 2 AROCS;;;28.518;;;;;;-461.101;
31;;;Octubre;;12.815;;Traspaso;;0;ACOPLE RAPIDO RECTO 6MM;;;941;;;;;;-462.042;
31;;;Octubre;;12.815;;Traspaso;;0;FILTRO FLEETGUARD FF5488;;;9.459;;;;;;-471.501;
31;;;Octubre;;12.815;;Traspaso;;0;FILTRO BALWIN BF-1249;;;18.927;;;;;;-490.428;
31;;;Octubre;;12.815;;Traspaso;;0;FILTRO BALWIN BF-1249;;;18.927;;;;;;-509.355;
27;;;Noviembre;;13.004;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;13.833;FAEL/13833/AMERICAN IMPORTS SPA;;;72.000;;;;;;-581.355;
30;;;Noviembre;;13.564;;Traspaso;;0;FILTRO KOMATSU TRANSMISION 714-07-28713;;;72.703;;;;;;-654.058;
30;;;Noviembre;;13.564;;Traspaso;;0;ACEITE SAE 10;;;125.680;;;;;;-779.738;
30;;;Noviembre;;13.564;;Traspaso;;0;FLANGE RECTO 1 1/2;;;15.000;;;;;;-794.738;
30;;;Noviembre;;13.564;;Traspaso;;0;ACEITE 15W40 RIMULA R4;;;117.285;;;;;;-912.023;
30;;;Noviembre;;13.564;;Traspaso;;0;ACTUADOR ETR;;;453.126;;;;;;-1.365.149;
30;;;Noviembre;;13.564;;Traspaso;;0;HUINCHA AISLADORA;;;2.049;;;;;;-1.367.198;
30;;;Noviembre;;13.564;;Traspaso;;0;GRASA MULTIPROPOSITO MOBIL 2.5KG;;;94.454;;;;;;-1.461.652;
30;;;Noviembre;;13.564;;Traspaso;;0;ROST OFF;;;3.814;;;;;;-1.465.466;
30;;;Noviembre;;13.564;;Traspaso;;0;BOLSA DE PAÑOS;;;3.024;;;;;;-1.468.490;
30;;;Noviembre;;13.564;;Traspaso;;0;BALIZA ESTROBOSCOPICA 12 Y 24 V;;;18.044;;;;;;-1.486.534;
30;;;Noviembre;;13.564;;Traspaso;;0;LIMPIADOR DE FRENO DE 500ML;;;4.766;;;;;;-1.491.300;
30;;;Noviembre;;13.564;;Traspaso;;0;LIMPIADOR DE FRENO DE 500ML;;;4.766;;;;;;-1.496.066;
30;;;Noviembre;;13.564;;Traspaso;;0;FERRULA 3/4 R9;;;4.426;;;;;;-1.500.492;
30;;;Noviembre;;13.564;;Traspaso;;0;LIMPIA CONTACTO;;;5.574;;;;;;-1.506.066;
30;;;Noviembre;;13.564;;Traspaso;;0;MANGUERA PARKER 1 R2;;;17.000;;;;;;-1.523.066;
30;;;Noviembre;;13.564;;Traspaso;;0;REFRIGERANTE TAMBOR;;;12.750;;;;;;-1.535.816;
30;;;Noviembre;;13.564;;Traspaso;;0;REFRIGERANTE TAMBOR;;;76.500;;;;;;-1.612.316;
30;;;Noviembre;;13.564;;Traspaso;;0;REFRIGERANTE TAMBOR;;;12.750;;;;;;-1.625.066;
30;;;Noviembre;;13.564;;Traspaso;;0;NEUMATICO 26.5 R25;;;5.006.746;;;;;;-6.631.812;
30;;;Noviembre;;13.564;;Traspaso;;0;SILICONA NEGRA ALTA TEMPERATURA;;;3.877;;;;;;-6.635.689;
30;;;Noviembre;;13.564;;Traspaso;;0;ABRAZADERA PLASTICA CHICA 4,8MM X 178MM;;;280;;;;;;-6.635.969;
30;;;Noviembre;;13.564;;Traspaso;;0;ABRAZADERA ZEBRA 12-22;;;685;;;;;;-6.636.654;
30;;;Noviembre;;13.564;;Traspaso;;0;ABRAZADERA ZEBRA 16-27;;;768;;;;;;-6.637.422;
30;;;Noviembre;;13.564;;Traspaso;;0;ACEITE 80W90 LSD;;;59.660;;;;;;-6.697.082;
;;;;;;;;;;;;;;;;;;;;
Total 401010102 REPUESTOS Y ACCESORIOS;;;;;;;;;;;;;6.697.082;;;;;;-6.697.082;
Obra;;;;;20103 CARGADORES;;;;;;;;;;;;;;;
Cuenta;;;;;401010103 REPARACIONES  Y MANTENCION;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
14;;;Octubre;;12.343;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;65;FAEL/65/SERVI POWER ENGINE;;;2.343.710;;;;;;-2.343.710;
30;;;Noviembre;;13.088;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;1.122;FAEL/1122/SERVICIOS DE VULCANIZACION SERVANDO FIGUEROA;;;300.000;;;;;;-2.643.710;
;;;;;;;;;;;;;;;;;;;;
Total 401010103 REPARACIONES  Y MANTENCION;;;;;;;;;;;;;2.643.710;;;;;;-2.643.710;
Cuenta;;;;;401010104 ELEMENTOS DE PROTECCION PERSONAL;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
30;;;Noviembre;;13.564;;Traspaso;;0;BOTIQUIN;;;10.687;;;;;;-10.687;
30;;;Noviembre;;13.564;;Traspaso;;0;CHALECO MALLA M;;;2.792;;;;;;-13.479;
;;;;;;;;;;;;;;;;;;;;
Total 401010104 ELEMENTOS DE PROTECCION PERSONAL;;;;;;;;;;;;;13.479;;;;;;-13.479;
Cuenta;;;;;401010105 PEAJES Y TRANSBORDADOR;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
22;;;Octubre;;12.241;;Traspaso;;2.556;2 PEAJES TEMUCO  CARGADOR FRONTAL;;;6.800;;;;;;-6.800;
;;;;;;;;;;;;;;;;;;;;
Total 401010105 PEAJES Y TRANSBORDADOR;;;;;;;;;;;;;6.800;;;;;;-6.800;
;;;;;;;;;;;;;;;;;;;;
Total 2010300011 CF-09 CARGADOR FRONTAL KOMATSU, PPU DXGT-18;;;;;;;;;;;;;9.411.111;;;;;;-6.800;
;;;;;;;;;;;;;;;;;;;;
C.Costo;;;;;2010300012 MC-04 MINICARGADOR BOBCAT;;;;;;;;;;;;;;;
Cuenta;;;;;401010101 COMBUSTIBLES;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;14.807;;;;;;-14.807;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;17.892;;;;;;-32.699;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;19.941;;;;;;-52.640;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;8.520;;;;;;-61.160;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;23.856;;;;;;-85.016;
30;;;Noviembre;;13.562;;Traspaso;;0;DIESEL;;;26.157;;;;;;-111.173;
30;;;Noviembre;;13.562;;Traspaso;;0;DIESEL;;;15.028;;;;;;-126.201;
30;;;Noviembre;;13.562;;Traspaso;;0;DIESEL;;;17.169;;;;;;-143.370;
;;;;;;;;;;;;;;;;;;;;
Total 401010101 COMBUSTIBLES;;;;;;;;;;;;;143.370;;;;;;-143.370;
Cuenta;;;;;401010102 REPUESTOS Y ACCESORIOS;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
31;;;Octubre;;12.815;;Traspaso;;0;FILTRO FLEETGUARD FF5135;;;11.723;;;;;;-11.723;
31;;;Octubre;;12.815;;Traspaso;;0;(RC) CORREA DE TRANSMISION;;;57.773;;;;;;-69.496;
28;;;Noviembre;;13.329;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;309;REPUESTO SOLEN BOBCAT;;;35.294;;;;;;-104.790;
30;;;Noviembre;;13.564;;Traspaso;;0;BALIZA ESTROBOSCOPICA 12 Y 24 V;;;18.044;;;;;;-122.834;
30;;;Noviembre;;13.564;;Traspaso;;0;REFRIGERANTE TAMBOR;;;7.650;;;;;;-130.484;
;;;;;;;;;;;;;;;;;;;;
Total 401010102 REPUESTOS Y ACCESORIOS;;;;;;;;;;;;;130.484;;;;;;-130.484;
Cuenta;;;;;401010104 ELEMENTOS DE PROTECCION PERSONAL;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
30;;;Noviembre;;13.564;;Traspaso;;0;BOTIQUIN;;;10.687;;;;;;-10.687;
30;;;Noviembre;;13.564;;Traspaso;;0;CHALECO MALLA XL;;;2.614;;;;;;-13.301;
;;;;;;;;;;;;;;;;;;;;
Total 401010104 ELEMENTOS DE PROTECCION PERSONAL;;;;;;;;;;;;;13.301;;;;;;-13.301;
Cuenta;;;;;401020107 CORRESPONDENCIA;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
13;;;Noviembre;;12.761;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;2.673.700;ENCOMIENDA BODEGA-ENCOMIENDA RETRO-ENCOMIENDA CARGADOR FRONTAL;;;13.530;;;;;;-13.530;
10;;;Diciembre;;13.344;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;2.692.246;ENCOMIENDA BOBCAT-ENCOMIENDA BODEGA;;;3.445;;;;;;-16.975;
10;;;Diciembre;;13.348;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;2.690.833;ENCOMIENDA BOBCAT- 2 ENCOMIENDAS BODEGA- ENCOMIENDA CT13;;;3.445;;;;;;-20.420;
;;;;;;;;;;;;;;;;;;;;
Total 401020107 CORRESPONDENCIA;;;;;;;;;;;;;20.420;;;;;;-20.420;
;;;;;;;;;;;;;;;;;;;;
Total 2010300012 MC-04 MINICARGADOR BOBCAT;;;;;;;;;;;;;307.575;;;;;;-20.420;
;;;;;;;;;;;;;;;;;;;;
C.Costo;;;;;2010300013 CF-10 CARGADOR FRONTAL KOMATSU AW470- PYCJ80;;;;;;;;;;;;;;;
Cuenta;;;;;401010106 SERVICIO TRANSPORTES;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
24;;;Diciembre;;13.687;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;1.843;FAEL/1843/SOCIEDAD FORESTAL DEL SUR LIMITADA;;;2.550.000;;;;;;-2.550.000;
;;;;;;;;;;;;;;;;;;;;
Total 401010106 SERVICIO TRANSPORTES;;;;;;;;;;;;;2.550.000;;;;;;-2.550.000;
;;;;;;;;;;;;;;;;;;;;
Total 2010300013 CF-10 CARGADOR FRONTAL KOMATSU AW470- PYCJ80;;;;;;;;;;;;;2.550.000;;;;;;-2.550.000;
Total 20103 CARGADORES;;;;;;;;;;;;;58.112.200;;;23.669.363;;;-34.442.837;
Total General;;;;;;;;;;;;;58.112.200;;;23.669.363;;;-34.442.837;
